"driverid";"name";"path";"class";"subclass";"loc";"chipset";"has_recovery";"driver_types";"driver_ops";"basic_type";"bfactor";"cfactor";"bus_type"
"178";"ahci_platform";"drivers/ata/ahci_platform.o";"ata";;"178";"1";"0";"platform_driver";"scsi_host_template";"block";"0";"0";"platform_device_id"
"179";"sata_inic162x";"drivers/ata/sata_inic162x.o";"ata";;"889";"1";"94";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"180";"sata_sil24";"drivers/ata/sata_sil24.o";"ata";;"1156";"7";"199";"pci_driver";"ata_port_operations";"block";"1";"0";"pci_device_id"
"181";"pdc_adma";"drivers/ata/pdc_adma.o";"ata";;"616";"1";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"182";"sata_qstor";"drivers/ata/sata_qstor.o";"ata";;"571";"1";"79";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"183";"sata_sx4";"drivers/ata/sata_sx4.o";"ata";;"1415";"1";"34";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"184";"ata_piix";"drivers/ata/ata_piix.o";"ata";;"959";"61";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"185";"sata_mv";"drivers/ata/sata_mv.o";"ata";;"3326";"17";"10";"pci_driver";"mv_hw_ops";"block";"3";"0";"pci_device_id"
"186";"sata_nv";"drivers/ata/sata_nv.o";"ata";;"2093";"14";"77";"pci_driver";"ata_port_operations";"block";"3";"0";"pci_device_id"
"187";"sata_promise";"drivers/ata/sata_promise.o";"ata";;"1146";"17";"220";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"188";"sata_sil";"drivers/ata/sata_sil.o";"ata";;"631";"7";"0";"pci_driver";"ata_port_operations";"block";"1";"0";"pci_device_id"
"189";"sata_sis";"drivers/ata/sata_sis.o";"ata";;"223";"6";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"190";"sata_svw";"drivers/ata/sata_svw.o";"ata";;"333";"7";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"191";"sata_uli";"drivers/ata/sata_uli.o";"ata";;"161";"3";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"192";"sata_via";"drivers/ata/sata_via.o";"ata";;"467";"8";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"193";"sata_vsc";"drivers/ata/sata_vsc.o";"ata";;"420";"2";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"194";"pata_ali";"drivers/ata/pata_ali.o";"ata";;"402";"2";"0";"pci_driver";"ata_port_operations";"block";"1";"0";"pci_device_id"
"195";"pata_amd";"drivers/ata/pata_amd.o";"ata";;"455";"20";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"196";"pata_artop";"drivers/ata/pata_artop.o";"ata";;"271";"5";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"197";"pata_atiixp";"drivers/ata/pata_atiixp.o";"ata";;"195";"6";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"198";"pata_atp867x";"drivers/ata/pata_atp867x.o";"ata";;"398";"2";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"199";"pata_cmd64x";"drivers/ata/pata_cmd64x.o";"ata";;"271";"4";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"200";"pata_cs5520";"drivers/ata/pata_cs5520.o";"ata";;"217";"2";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"201";"pata_cs5530";"drivers/ata/pata_cs5530.o";"ata";;"259";"1";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"202";"pata_cs5535";"drivers/ata/pata_cs5535.o";"ata";;"111";"2";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"203";"pata_cs5536";"drivers/ata/pata_cs5536.o";"ata";;"166";"1";"0";"pci_driver";"ata_port_operations";"block";"1";"0";"pci_device_id"
"204";"pata_cypress";"drivers/ata/pata_cypress.o";"ata";;"101";"1";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"205";"pata_efar";"drivers/ata/pata_efar.o";"ata";;"222";"1";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"206";"pata_hpt366";"drivers/ata/pata_hpt366.o";"ata";;"189";"1";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"207";"pata_hpt37x";"drivers/ata/pata_hpt37x.o";"ata";;"599";"5";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"208";"pata_hpt3x2n";"drivers/ata/pata_hpt3x2n.o";"ata";;"365";"5";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"209";"pata_hpt3x3";"drivers/ata/pata_hpt3x3.o";"ata";;"206";"1";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"210";"pata_it8213";"drivers/ata/pata_it8213.o";"ata";;"213";"1";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"211";"pata_it821x";"drivers/ata/pata_it821x.o";"ata";;"822";"3";"0";"pci_driver";"ata_port_operations";"block";"1";"0";"pci_device_id"
"212";"pata_jmicron";"drivers/ata/pata_jmicron.o";"ata";;"98";"1";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"213";"pata_marvell";"drivers/ata/pata_marvell.o";"ata";;"100";"4";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"214";"pata_netcell";"drivers/ata/pata_netcell.o";"ata";;"51";"1";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"215";"pata_ninja32";"drivers/ata/pata_ninja32.o";"ata";;"122";"6";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"216";"pata_ns87415";"drivers/ata/pata_ns87415.o";"ata";;"179";"1";"0";"pci_driver";"scsi_host_template";"block";"0";"0";"pci_device_id"
"217";"pata_oldpiix";"drivers/ata/pata_oldpiix.o";"ata";;"175";"1";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"218";"pata_optidma";"drivers/ata/pata_optidma.o";"ata";;"288";"1";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"219";"pata_pdc2027x";"drivers/ata/pata_pdc2027x.o";"ata";;"476";"7";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"220";"pata_pdc202xx_old";"drivers/ata/pata_pdc202xx_old.o";"ata";;"256";"5";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"221";"pata_radisys";"drivers/ata/pata_radisys.o";"ata";;"169";"1";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"222";"pata_rdc";"drivers/ata/pata_rdc.o";"ata";;"286";"2";"0";"pci_driver";"scsi_host_template";"block";"0";"0";"pci_device_id"
"223";"pata_sc1200";"drivers/ata/pata_sc1200.o";"ata";;"161";"1";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"224";"pata_sch";"drivers/ata/pata_sch.o";"ata";;"74";"1";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"225";"pata_serverworks";"drivers/ata/pata_serverworks.o";"ata";;"339";"5";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"226";"pata_sil680";"drivers/ata/pata_sil680.o";"ata";;"327";"1";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"227";"pata_sis";"drivers/ata/pata_sis.o";"ata";;"547";"3";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"228";"pata_piccolo";"drivers/ata/pata_piccolo.o";"ata";;"77";"5";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"229";"pata_triflex";"drivers/ata/pata_triflex.o";"ata";;"115";"1";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"230";"pata_via";"drivers/ata/pata_via.o";"ata";;"487";"8";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"231";"pata_sl82c105";"drivers/ata/pata_sl82c105.o";"ata";;"207";"1";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"232";"pata_cmd640";"drivers/ata/pata_cmd640.o";"ata";;"180";"1";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"233";"pata_isapnp";"drivers/ata/pata_isapnp.o";"ata";;"103";"2";"0";"pnp_driver";"ata_port_operations";"block";"0";"0";"pnp_device_id"
"234";"pata_mpiix";"drivers/ata/pata_mpiix.o";"ata";;"147";"1";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"235";"pata_ns87410";"drivers/ata/pata_ns87410.o";"ata";;"102";"1";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"236";"pata_opti";"drivers/ata/pata_opti.o";"ata";;"102";"2";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"237";"pata_pcmcia";"drivers/ata/pata_pcmcia.o";"ata";;"208";"66";"0";"pcmcia_driver";"ata_port_operations";"block";"0";"0";"pcmcia_device_id"
"238";"pata_platform";"drivers/ata/pata_platform.o";"ata";;"179";"1";"0";"platform_driver";"ata_port_operations";"block";"1";"0";"platform_device_id"
"239";"pata_qdi";"drivers/ata/pata_qdi.o";"ata";;"356";"1";"0";"empty_type";"ata_port_operations";"block";"1";"0";"platform_device_id"
"240";"pata_rz1000";"drivers/ata/pata_rz1000.o";"ata";;"82";"2";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"241";"pata_acpi";"drivers/ata/pata_acpi.o";"ata";;"155";"1";"0";"pci_driver";"ata_port_operations";"block";"0";"0";"pci_device_id"
"242";"ata_generic";"drivers/ata/ata_generic.o";"ata";;"149";"13";"0";"pci_driver";"ata_port_operations";"block";"1";"0";"pci_device_id"
"243";"pata_legacy";"drivers/ata/pata_legacy.o";"ata";;"979";"1";"0";"empty_type";"ata_port_operations";"block";"11";"0";"platform_device_id"
"244";"zatm";"drivers/atm/zatm.o";"atm";;"1813";"3";"0";"pci_driver";"atmdev_ops";"net";"0";"0";"pci_device_id"
"245";"uPD98402";"drivers/atm/uPD98402.o";"atm";;"369";"1";"0";"empty_type";"atmphy_ops";"net";"0";"0";"empty_bus_type"
"246";"nicstar";"drivers/atm/nicstar.o";"atm";;"3302";"2";"0";"pci_driver";"atmdev_ops";"net";"1";"0";"pci_device_id"
"247";"ambassador";"drivers/atm/ambassador.o";"atm";;"2198";"3";"0";"pci_driver";"atmdev_ops";"net";"7";"0";"pci_device_id"
"248";"horizon";"drivers/atm/horizon.o";"atm";;"2532";"2";"0";"pci_driver";"atmdev_ops";"net";"5";"0";"pci_device_id"
"249";"iphase";"drivers/atm/iphase.o";"atm";;"3625";"3";"0";"pci_driver";"atmdev_ops";"net";"5";"0";"pci_device_id"
"250";"suni";"drivers/atm/suni.o";"atm";;"463";"1";"0";"empty_type";"atmphy_ops";"net";"0";"0";"empty_bus_type"
"251";"fore200e";"drivers/atm/fore200e.o";"atm";;"3029";"2";"0";"pci_driver";"atmdev_ops";"net";"0";"0";"pci_device_id"
"252";"eni";"drivers/atm/eni.o";"atm";;"2551";"3";"0";"pci_driver";"atmdev_ops";"net";"0";"0";"pci_device_id"
"253";"idt77252";"drivers/atm/idt77252.o";"atm";;"3979";"2";"0";"pci_driver";"atmdev_ops";"net";"2";"0";"pci_device_id"
"254";"solos-pci";"drivers/atm/solos-pci.o";"atm";;"1646";"2";"0";"pci_driver";"atmdev_ops";"net";"6";"0";"pci_device_id"
"255";"idt77105";"drivers/atm/idt77105.o";"atm";;"532";"1";"0";"empty_type";"atmphy_ops";"net";"0";"0";"empty_bus_type"
"256";"adummy";"drivers/atm/adummy.o";"atm";;"287";"1";"0";"empty_type";"atmdev_ops";"net";"0";"0";"empty_bus_type"
"257";"atmtcp";"drivers/atm/atmtcp.o";"atm";;"759";"1";"0";"empty_type";"atmdev_ops";"net";"0";"0";"empty_bus_type"
"258";"firestream";"drivers/atm/firestream.o";"atm";;"1729";"3";"0";"pci_driver";"atmdev_ops";"net";"4";"0";"pci_device_id"
"259";"lanai";"drivers/atm/lanai.o";"atm";;"2366";"3";"0";"pci_driver";"atmdev_ops";"net";"0";"0";"pci_device_id"
"260";"he";"drivers/atm/he.o";"atm";;"3150";"2";"0";"pci_driver";"atmdev_ops";"net";"6";"0";"pci_device_id"
"261";"ks0108";"drivers/auxdisplay/ks0108.o";"auxdisplay";;"82";"1";"0";"empty_type";"kernel_param_ops";"char";"2";"0";"empty_bus_type"
"262";"cfag12864b";"drivers/auxdisplay/cfag12864b.o";"auxdisplay";;"487";"1";"0";"empty_type";"kernel_param_ops";"char";"1";"0";"empty_bus_type"
"263";"cfag12864bfb";"drivers/auxdisplay/cfag12864bfb.o";"auxdisplay";;"101";"1";"0";"platform_driver";"fb_ops";"char";"0";"0";"platform_device_id"
"264";"core";"drivers/base/core.o";"base";;"1466";"1";"0";"core";"kset_uevent_ops";" ";"0";"0";"empty_bus_type"
"265";"sys";"drivers/base/sys.o";"base";;"527";"1";"0";"empty_type";"sysfs_ops";" ";"0";"0";"empty_bus_type"
"266";"bus";"drivers/base/bus.o";"base";;"976";"1";"0";"empty_type";"kset_uevent_ops";" ";"0";"0";"empty_bus_type"
"267";"dd";"drivers/base/dd.o";"base";;"389";"1";"0";"empty_type";"pv_lock_ops";" ";"0";"0";"empty_bus_type"
"268";"driver";"drivers/base/driver.o";"base";;"178";"1";"0";"empty_type";"empty_ops";" ";"0";"0";"empty_bus_type"
"269";"class";"drivers/base/class.o";"base";;"572";"1";"0";"empty_type";"sysfs_ops";" ";"0";"0";"empty_bus_type"
"270";"platform";"drivers/base/platform.o";"base";;"1213";"1";"1";"empty_type";"bus_type";" ";"0";"0";"platform_device_id"
"271";"cpu";"drivers/base/cpu.o";"base";;"219";"1";"0";"empty_type";"empty_ops";" ";"0";"0";"empty_bus_type"
"272";"firmware";"drivers/base/firmware.o";"base";;"7";"1";"0";"empty_type";"empty_ops";" ";"0";"0";"empty_bus_type"
"273";"init";"drivers/base/init.o";"base";;"25";"1";"0";"empty_type";"empty_ops";" ";"0";"0";"empty_bus_type"
"274";"map";"drivers/base/map.o";"base";;"252";"1";"0";"empty_type";"empty_ops";" ";"0";"0";"empty_bus_type"
"275";"devres";"drivers/base/devres.o";"base";;"565";"1";"0";"empty_type";"empty_ops";" ";"0";"0";"empty_bus_type"
"276";"attribute_container";"drivers/base/attribute_container.o";"base";;"460";"1";"0";"empty_type";"pv_lock_ops";" ";"0";"0";"empty_bus_type"
"277";"transport_class";"drivers/base/transport_class.o";"base";;"131";"1";"0";"empty_type";"empty_ops";" ";"0";"0";"empty_bus_type"
"278";"devtmpfs";"drivers/base/devtmpfs.o";"base";;"333";"1";"0";"empty_type";"empty_ops";" ";"0";"0";"empty_bus_type"
"279";"power";"drivers/base/power/sysfs.o";"base";"power";"352";"1";"0";"empty_type";"pv_lock_ops";" ";"0";"0";"empty_bus_type"
"280";"power";"drivers/base/power/main.o";"base";"power";"1034";"1";"0";"empty_type";"empty_ops";" ";"0";"0";"empty_bus_type"
"281";"power";"drivers/base/power/wakeup.o";"base";"power";"715";"1";"0";"empty_type";"file_operations";" ";"0";"0";"empty_bus_type"
"282";"power";"drivers/base/power/runtime.o";"base";"power";"1079";"1";"0";"empty_type";"pv_lock_ops";" ";"0";"0";"empty_bus_type"
"283";"power";"drivers/base/power/generic_ops.o";"base";"power";"133";"1";"2";"empty_type";"dev_pm_ops";" ";"0";"0";"empty_bus_type"
"284";"power";"drivers/base/power/trace.o";"base";"power";"340";"1";"0";"empty_type";"empty_ops";" ";"0";"0";"empty_bus_type"
"285";"dma-mapping";"drivers/base/dma-mapping.o";"base";;"216";"1";"0";"empty_type";"pv_irq_ops";" ";"0";"0";"empty_bus_type"
"286";"dma-coherent";"drivers/base/dma-coherent.o";"base";;"257";"1";"0";"empty_type";"empty_ops";" ";"0";"0";"empty_bus_type"
"287";"isa";"drivers/base/isa.o";"base";;"246";"1";"0";"empty_type";"bus_type";" ";"0";"0";"empty_bus_type"
"288";"firmware_class";"drivers/base/firmware_class.o";"base";;"812";"1";"0";"empty_type";"empty_ops";" ";"0";"0";"empty_bus_type"
"289";"node";"drivers/base/node.o";"base";;"403";"1";"0";"empty_type";"empty_ops";" ";"0";"0";"empty_bus_type"
"290";"topology";"drivers/base/topology.o";"base";;"104";"1";"0";"empty_type";"empty_ops";" ";"0";"0";"empty_bus_type"
"291";"iommu";"drivers/base/iommu.o";"base";;"185";"1";"0";"empty_type";"empty_ops";" ";"0";"0";"empty_bus_type"
"292";"module";"drivers/base/module.o";"base";;"80";"1";"0";"empty_type";"empty_ops";" ";"0";"0";"empty_bus_type"
"293";"hd";"drivers/block/hd.o";"block";;"687";"1";"0";"empty_type";"block_device_operations";"block";"0";"0";"empty_bus_type"
"294";"floppy";"drivers/block/floppy.o";"block";;"4207";"1";"1";"platform_driver";"dev_pm_ops";"block";"3";"0";"platform_device_id"
"295";"brd";"drivers/block/brd.o";"block";;"848";"1";"0";"empty_type";"block_device_operations";"block";"3";"0";"empty_bus_type"
"296";"loop";"drivers/block/loop.o";"block";;"1915";"1";"0";"empty_type";"block_device_operations";"block";"2";"0";"empty_bus_type"
"297";"xd";"drivers/block/xd.o";"block";;"1098";"1";"0";"empty_type";"block_device_operations";"block";"3";"0";"empty_bus_type"
"298";"cpqarray";"drivers/block/cpqarray.o";"block";;"2096";"11";"0";"pci_driver";"file_operations";"block";"1";"0";"pci_device_id"
"299";"cciss";"drivers/block/cciss.o";"block";;"6561";"21";"6377";"pci_driver";"bus_type";"block";"0";"0";"pci_device_id"
"300";"DAC960";"drivers/block/DAC960.o";"block";;"7889";"8";"0";"pci_driver";"file_operations";"block";"0";"0";"pci_device_id"
"301";"pktcdvd";"drivers/block/pktcdvd.o";"block";;"3282";"1";"0";"empty_type";"file_operations";"block";"0";"0";"empty_bus_type"
"302";"osdblk";"drivers/block/osdblk.o";"block";;"781";"1";"0";"empty_type";"block_device_operations";"block";"0";"0";"empty_bus_type"
"303";"umem";"drivers/block/umem.o";"block";;"1175";"4";"0";"pci_driver";"block_device_operations";"block";"3";"0";"pci_device_id"
"304";"nbd";"drivers/block/nbd.o";"block";;"1132";"1";"0";"empty_type";"block_device_operations";"block";"3";"0";"empty_bus_type"
"305";"cryptoloop";"drivers/block/cryptoloop.o";"block";;"244";"1";"0";"empty_type";"loop_func_table";"block";"0";"0";"empty_bus_type"
"306";"virtio_blk";"drivers/block/virtio_blk.o";"block";;"728";"1";"0";"virtio_driver";"block_device_operations";"block";"0";"0";"empty_bus_type"
"307";"sx8";"drivers/block/sx8.o";"block";;"1758";"2";"0";"pci_driver";"block_device_operations";"block";"1";"0";"pci_device_id"
"308";"ub";"drivers/block/ub.o";"block";;"2419";"1";"0";"usb_driver";"block_device_operations";"block";"0";"0";"usb_device_id"
"309";"rbd";"drivers/block/rbd.o";"block";;"2158";"1";"0";"empty_type";"block_device_operations";"block";"0";"0";"empty_bus_type"
"310";"drbd";"drivers/block/drbd/drbd.o";"block";"drbd";"17308";"1";"0";"empty_type";"block_device_operations";"block";"11";"0";"empty_bus_type"
"311";"aoe";"drivers/block/aoe/aoeblk.o";"block";"aoe";"396";"1";"0";"empty_type";"block_device_operations";"block";"0";"0";"empty_bus_type"
"312";"aoe";"drivers/block/aoe/aoechr.o";"block";"aoe";"450";"1";"0";"empty_type";"file_operations";"block";"0";"0";"empty_bus_type"
"313";"aoe";"drivers/block/aoe/aoecmd.o";"block";"aoe";"1575";"1";"0";"empty_type";"kernel_param_ops";"block";"2";"0";"empty_bus_type"
"314";"aoe";"drivers/block/aoe/aoedev.o";"block";"aoe";"356";"1";"0";"empty_type";"pv_lock_ops";"block";"0";"0";"empty_bus_type"
"315";"aoe";"drivers/block/aoe/aoemain.o";"block";"aoe";"99";"1";"0";"empty_type";"empty_ops";"block";"0";"0";"empty_bus_type"
"316";"aoe";"drivers/block/aoe/aoenet.o";"block";"aoe";"245";"1";"0";"empty_type";"kernel_param_ops";"block";"2";"0";"empty_bus_type"
"317";"hci_vhci";"drivers/bluetooth/hci_vhci.o";"bluetooth";;"542";"1";"0";"empty_type";"file_operations";"char";"0";"0";"empty_bus_type"
"318";"btmrvl_main";"drivers/bluetooth/btmrvl_main.o";"bluetooth";;"820";"1";"0";"empty_type";"empty_ops";"char";"0";"0";"empty_bus_type"
"319";"btmrvl_debugfs";"drivers/bluetooth/btmrvl_debugfs.o";"bluetooth";;"484";"1";"0";"empty_type";"file_operations";"char";"0";"0";"empty_bus_type"
"320";"hci_ldisc";"drivers/bluetooth/hci_ldisc.o";"bluetooth";;"711";"1";"0";"empty_type";"tty_ldisc_ops";"char";"1";"0";"empty_bus_type"
"321";"hci_h4";"drivers/bluetooth/hci_h4.o";"bluetooth";;"295";"1";"0";"empty_type";"hci_uart_proto";"char";"0";"0";"empty_bus_type"
"322";"hci_bcsp";"drivers/bluetooth/hci_bcsp.o";"bluetooth";;"935";"1";"0";"empty_type";"hci_uart_proto";"char";"2";"0";"empty_bus_type"
"323";"hci_ll";"drivers/bluetooth/hci_ll.o";"bluetooth";;"676";"1";"0";"empty_type";"hci_uart_proto";"char";"0";"0";"empty_bus_type"
"324";"bcm203x";"drivers/bluetooth/bcm203x.o";"bluetooth";;"490";"1";"0";"usb_driver";"empty_ops";"char";"0";"0";"usb_device_id"
"325";"bpa10x";"drivers/bluetooth/bpa10x.o";"bluetooth";;"745";"1";"0";"usb_driver";"empty_ops";"char";"0";"0";"usb_device_id"
"326";"bfusb";"drivers/bluetooth/bfusb.o";"bluetooth";;"1048";"1";"0";"usb_driver";"empty_ops";"char";"0";"0";"usb_device_id"
"327";"dtl1_cs";"drivers/bluetooth/dtl1_cs.o";"bluetooth";;"847";"5";"0";"pcmcia_driver";"pv_lock_ops";"char";"0";"0";"pcmcia_device_id"
"328";"bt3c_cs";"drivers/bluetooth/bt3c_cs.o";"bluetooth";;"995";"2";"0";"pcmcia_driver";"pv_lock_ops";"char";"0";"0";"pcmcia_device_id"
"329";"bluecard_cs";"drivers/bluetooth/bluecard_cs.o";"bluetooth";;"1100";"4";"0";"pcmcia_driver";"pv_lock_ops";"char";"0";"0";"pcmcia_device_id"
"330";"btuart_cs";"drivers/bluetooth/btuart_cs.o";"bluetooth";;"893";"1";"0";"pcmcia_driver";"pv_lock_ops";"char";"0";"0";"pcmcia_device_id"
"331";"btusb";"drivers/bluetooth/btusb.o";"bluetooth";;"1480";"27";"0";"usb_driver";"kernel_param_ops";"char";"6";"0";"usb_device_id"
"332";"btsdio";"drivers/bluetooth/btsdio.o";"bluetooth";;"503";"3";"0";"sdio_driver";"empty_ops";"char";"0";"0";"sdio_device_id"
"333";"ath3k";"drivers/bluetooth/ath3k.o";"bluetooth";;"266";"4";"0";"usb_driver";"empty_ops";"char";"0";"0";"usb_device_id"
"334";"btmrvl_sdio";"drivers/bluetooth/btmrvl_sdio.o";"bluetooth";;"1118";"1";"0";"sdio_driver";"empty_ops";"char";"0";"0";"sdio_device_id"
"335";"cdrom";"drivers/cdrom/cdrom.o";"cdrom";;"3401";"1";"0";"empty_type";"kernel_param_ops";"block";"6";"0";"empty_bus_type"
"336";"mem";"drivers/char/mem.o";"char";;"816";"1";"0";"empty_type";"file_operations";"char";"0";"0";"empty_bus_type"
"337";"random";"drivers/char/random.o";"char";;"1227";"1";"0";"empty_type";"file_operations";"char";"0";"0";"empty_bus_type"
"338";"misc";"drivers/char/misc.o";"char";;"288";"1";"0";"empty_type";"file_operations";"char";"0";"0";"empty_bus_type"
"339";"hvc_console";"drivers/char/hvc_console.o";"char";;"959";"1";"0";"console";"tty_operations";"char";"0";"0";"empty_bus_type"
"340";"virtio_console";"drivers/char/virtio_console.o";"char";;"1893";"1";"0";"virtio_driver";"file_operations";"char";"0";"0";"empty_bus_type"
"341";"hpet";"drivers/char/hpet.o";"char";;"1108";"2";"0";"acpi_driver";"file_operations";"char";"0";"0";"acpi_device_id"
"342";"toshiba";"drivers/char/toshiba.o";"char";;"435";"1";"0";"empty_type";"file_operations";"char";"1";"0";"empty_bus_type"
"343";"i8k";"drivers/char/i8k.o";"char";;"454";"8";"0";"empty_type";"file_operations";"char";"5";"0";"dmi_system_id"
"344";"agp";"drivers/char/agp/agpgart.o";"char";"agp";"3255";"1";"0";"empty_type";"pv_lock_ops";"char";"0";"0";"empty_bus_type"
"345";"hw_random";"drivers/char/hw_random/core.o";"char";"hw_random";"358";"1";"0";"core";"file_operations";"char";"0";"0";"empty_bus_type"
